"","STN_NAME","param","date","value","SMPL_COLL_DT","n_reps","monitoring_program","rep","f_pon","SMPL_COLL_DT_est","offset","sample_dt","sample_date","tide_dt_High","tide_dt_Low","hours_since_High","hours_since_low","v_High","v_Low","tide_change","n_unique_tides","same_tide_cycle"
"87","gtmfmnut","Chl-a Corrected",2010-05-11,7.4,2010-05-11 13:22:00,2,1,1,"<-1>","2010-05-11 12:22:00","1H 0M 0S","2010-05-11 13:22:00","2010-05-11","2010-05-11 08:15:00","2010-05-11 02:14:00",5.11666666666667,11.1333333333333,1.014,-0.005,"Falling",1,TRUE
"88","gtmfmnut","Chl-a Corrected",2010-06-09,8.8,2010-06-09 11:31:00,2,1,1,"<-1>","2010-06-09 10:31:00","1H 0M 0S","2010-06-09 11:31:00","2010-06-09","2010-06-09 07:37:00","2010-06-09 01:40:00",3.9,9.85,0.925,0,"Falling",1,TRUE
"89","gtmfmnut","Chl-a Corrected",2010-07-13,6.15,2010-07-13 14:36:00,2,1,1,"<-1>","2010-07-13 13:36:00","1H 0M 0S","2010-07-13 14:36:00","2010-07-13","2010-07-13 11:32:00","2010-07-13 05:23:00",3.06666666666667,9.21666666666667,1.265,-0.231,"Falling",1,TRUE
"90","gtmfmnut","Chl-a Corrected",2010-08-10,6.55,2010-08-10 13:57:00,2,1,1,"<-1>","2010-08-10 12:57:00","1H 0M 0S","2010-08-10 13:57:00","2010-08-10","2010-08-10 10:15:00","2010-08-10 04:07:00",3.7,9.83333333333333,1.448,-0.117,"Falling",1,TRUE
"91","gtmfmnut","Chl-a Corrected",2010-09-07,4.35,2010-09-07 14:06:00,2,1,1,"<-1>","2010-09-07 13:06:00","1H 0M 0S","2010-09-07 14:06:00","2010-09-07","2010-09-07 08:59:00","2010-09-07 02:49:00",5.11666666666667,11.2833333333333,1.614,0.035,"Falling",1,TRUE
"92","gtmfmnut","Chl-a Corrected",2010-10-05,4.25,2010-10-05 12:30:00,2,1,1,"<-1>","2010-10-05 11:30:00","1H 0M 0S","2010-10-05 12:30:00","2010-10-05","2010-10-05 07:47:00","2010-10-05 01:30:00",4.71666666666667,11,1.666,0.136,"Falling",1,TRUE
"93","gtmfmnut","Chl-a Corrected",2010-11-09,3,2010-11-09 15:11:00,2,1,1,"<-1>","2010-11-09 15:11:00","1H 0M 0S","2010-11-09 15:11:00","2010-11-09","2010-11-09 11:31:00","2010-11-09 04:59:00",3.66666666666667,10.2,1.765,0.164,"Falling",1,TRUE
"94","gtmfmnut","Chl-a Corrected",2010-12-07,1.9,2010-12-07 14:25:00,2,1,1,"<-1>","2010-12-07 14:25:00","1H 0M 0S","2010-12-07 14:25:00","2010-12-07","2010-12-07 10:22:00","2010-12-07 03:50:00",4.05,10.5833333333333,1.644,-0.004,"Falling",1,TRUE
"95","gtmfmnut","Chl-a Corrected",2011-01-04,1.8,2011-01-04 12:45:00,2,1,1,"<-1>","2011-01-04 12:45:00","1H 0M 0S","2011-01-04 12:45:00","2011-01-04","2011-01-04 09:16:00","2011-01-04 02:46:00",3.48333333333333,9.98333333333333,1.51,-0.092,"Falling",1,TRUE
"96","gtmfmnut","Chl-a Corrected",2011-02-02,2.2,2011-02-02 11:20:00,2,1,1,"<-1>","2011-02-02 11:20:00","1H 0M 0S","2011-02-02 11:20:00","2011-02-02","2011-02-02 08:54:00","2011-02-02 02:29:00",2.43333333333333,8.85,1.399,-0.075,"Falling",1,TRUE
"97","gtmfmnut","Chl-a Corrected",2011-03-22,3.25,2011-03-22 15:35:00,2,1,1,"<-1>","2011-03-22 14:35:00","1H 0M 0S","2011-03-22 15:35:00","2011-03-22","2011-03-22 12:24:00","2011-03-22 06:16:00",3.18333333333333,9.31666666666667,1.474,-0.164,"Falling",1,TRUE
"98","gtmfmnut","Chl-a Corrected",2011-04-19,3.9,2011-04-19 14:25:00,2,1,1,"<-1>","2011-04-19 13:25:00","1H 0M 0S","2011-04-19 14:25:00","2011-04-19","2011-04-19 11:14:00","2011-04-19 05:08:00",3.18333333333333,9.28333333333333,1.402,-0.235,"Falling",1,TRUE
"99","gtmfmnut","Chl-a Corrected",2011-05-03,5.8,2011-05-03 13:30:00,2,1,1,"<-1>","2011-05-03 12:30:00","1H 0M 0S","2011-05-03 13:30:00","2011-05-03","2011-05-03 10:25:00","2011-05-03 04:25:00",3.08333333333333,9.08333333333333,1.055,-0.039,"Falling",1,TRUE
"100","gtmfmnut","Chl-a Corrected",2011-06-14,3.8,2011-06-14 11:45:00,2,1,1,"<-1>","2011-06-14 10:45:00","1H 0M 0S","2011-06-14 11:45:00","2011-06-14","2011-06-14 08:47:00","2011-06-14 02:51:00",2.96666666666667,8.9,1.16,-0.162,"Falling",1,TRUE
"101","gtmfmnut","Chl-a Corrected",2011-07-12,4.35,2011-07-12 11:55:00,2,1,1,"<-1>","2011-07-12 10:55:00","1H 0M 0S","2011-07-12 11:55:00","2011-07-12","2011-07-12 07:37:00","2011-07-12 01:41:00",4.3,10.2333333333333,1.163,0.009,"Falling",1,TRUE
"102","gtmfmnut","Chl-a Corrected",2011-08-09,4.2,2011-08-09 12:30:00,2,1,1,"<-1>","2011-08-09 11:30:00","1H 0M 0S","2011-08-09 12:30:00","2011-08-09","2011-08-09 06:25:00","2011-08-09 12:22:00",6.08333333333333,0.133333333333333,1.272,0.052,"Rising",1,TRUE
"103","gtmfmnut","Chl-a Corrected",2011-09-13,5,2011-09-13 13:45:00,2,1,1,"<-1>","2011-09-13 12:45:00","1H 0M 0S","2011-09-13 13:45:00","2011-09-13","2011-09-13 10:48:00","2011-09-13 04:34:00",2.95,9.18333333333333,1.586,0.263,"Falling",1,TRUE
"104","gtmfmnut","Chl-a Corrected",2011-10-25,6,2011-10-25 12:37:00,2,1,1,"<-1>","2011-10-25 11:37:00","1H 0M 0S","2011-10-25 12:37:00","2011-10-25","2011-10-25 08:35:00","2011-10-25 02:11:00",4.03333333333333,10.4333333333333,1.811,0.01,"Falling",1,TRUE
"105","gtmfmnut","Chl-a Corrected",2011-11-15,3.6,2011-11-15 15:42:00,2,1,1,"<-1>","2011-11-15 15:42:00","1H 0M 0S","2011-11-15 15:42:00","2011-11-15","2011-11-15 12:09:00","2011-11-15 05:38:00",3.55,10.0666666666667,1.505,0.214,"Falling",1,TRUE
"106","gtmfmnut","Chl-a Corrected",2011-12-05,2.45,2011-12-05 11:45:00,2,1,1,"<-1>","2011-12-05 11:45:00","1H 0M 0S","2011-12-05 11:45:00","2011-12-05","2011-12-05 05:26:00","2011-12-05 11:38:00",6.31666666666667,0.116666666666667,1.351,0.32,"Rising",1,TRUE
"107","gtmfmnut","Chl-a Corrected",2012-01-23,2.8,2012-01-23 12:33:00,2,1,1,"<-1>","2012-01-23 12:33:00","1H 0M 0S","2012-01-23 12:33:00","2012-01-23","2012-01-23 09:21:00","2012-01-23 02:53:00",3.2,9.66666666666667,1.546,-0.201,"Falling",1,TRUE
"108","gtmfmnut","Chl-a Corrected",2012-02-20,1.7,2012-02-20 12:16:00,2,1,1,"<-1>","2012-02-20 12:16:00","1H 0M 0S","2012-02-20 12:16:00","2012-02-20","2012-02-20 08:14:00","2012-02-20 01:50:00",4.03333333333333,10.4333333333333,1.462,-0.127,"Falling",1,TRUE
"109","gtmfmnut","Chl-a Corrected",2012-03-06,3.5,2012-03-06 12:31:00,2,1,1,"<-1>","2012-03-06 12:31:00","1H 0M 0S","2012-03-06 12:31:00","2012-03-06","2012-03-06 07:40:00","2012-03-06 01:18:00",4.85,11.2166666666667,1.34,-0.173,"Falling",1,TRUE
"110","gtmfmnut","Chl-a Corrected",2012-04-03,3.8,2012-04-03 11:14:00,2,1,1,"<-1>","2012-04-03 10:14:00","1H 0M 0S","2012-04-03 11:14:00","2012-04-03","2012-04-03 07:18:00","2012-04-03 00:55:00",3.93333333333333,10.3166666666667,1.236,-0.083,"Falling",1,TRUE
"111","gtmfmnut","Chl-a Corrected",2012-05-02,3.4,2012-05-02 10:28:00,2,1,1,"<-1>","2012-05-02 09:28:00","1H 0M 0S","2012-05-02 10:28:00","2012-05-02","2012-05-02 06:42:00","2012-05-02 00:28:00",3.76666666666667,10,1.163,-0.096,"Falling",1,TRUE
"112","gtmfmnut","Chl-a Corrected",2012-06-04,4.45,2012-06-04 12:38:00,2,1,1,"<-1>","2012-06-04 11:38:00","1H 0M 0S","2012-06-04 12:38:00","2012-06-04","2012-06-04 09:59:00","2012-06-04 03:59:00",2.65,8.65,1.221,-0.294,"Falling",1,TRUE
"113","gtmfmnut","Chl-a Corrected",2012-07-16,3.7,2012-07-16 11:36:00,2,1,1,"<-1>","2012-07-16 10:36:00","1H 0M 0S","2012-07-16 11:36:00","2012-07-16","2012-07-16 08:08:00","2012-07-16 02:15:00",3.46666666666667,9.35,0.995,0.103,"Falling",1,TRUE
"114","gtmfmnut","Chl-a Corrected",2012-08-14,2.7,2012-08-14 10:30:00,2,1,1,"<-1>","2012-08-14 09:30:00","1H 0M 0S","2012-08-14 10:30:00","2012-08-14","2012-08-14 07:37:00","2012-08-14 01:37:00",2.88333333333333,8.88333333333333,1.141,0.234,"Falling",1,TRUE
"115","gtmfmnut","Chl-a Corrected",2012-09-11,4.2,2012-09-11 10:15:00,2,1,1,"<-1>","2012-09-11 09:15:00","1H 0M 0S","2012-09-11 10:15:00","2012-09-11","2012-09-11 06:09:00","2012-09-11 00:05:00",4.1,10.1666666666667,1.246,0.398,"Falling",1,TRUE
"116","gtmfmnut","Chl-a Corrected",2012-10-25,3.25,2012-10-25 10:15:00,2,1,1,"<-1>","2012-10-25 09:15:00","1H 0M 0S","2012-10-25 10:15:00","2012-10-25","2012-10-25 06:51:00","2012-10-25 00:30:00",3.4,9.75,1.596,0.271,"Falling",1,TRUE
"117","gtmfmnut","Chl-a Corrected",2012-11-28,1.8,2012-11-28 11:38:00,2,1,1,"<-1>","2012-11-28 11:38:00","1H 0M 0S","2012-11-28 11:38:00","2012-11-28","2012-11-28 09:00:00","2012-11-28 02:34:00",2.63333333333333,9.06666666666667,1.536,0.111,"Falling",1,TRUE
"118","gtmfmnut","Chl-a Corrected",2012-12-11,1.8,2012-12-11 11:00:00,2,1,1,"<-1>","2012-12-11 11:00:00","1H 0M 0S","2012-12-11 11:00:00","2012-12-11","2012-12-11 07:14:00","2012-12-11 00:40:00",3.76666666666667,10.3333333333333,1.646,-0.183,"Falling",1,TRUE
"119","gtmfmnut","Chl-a Corrected",2013-01-09,1.7,2013-01-09 12:01:00,2,1,1,"<-1>","2013-01-09 12:01:00","1H 0M 0S","2013-01-09 12:01:00","2013-01-09","2013-01-09 07:00:00","2013-01-09 00:23:00",5.01666666666667,11.6333333333333,1.554,-0.242,"Falling",1,TRUE
"120","gtmfmnut","Chl-a Corrected",2013-02-07,1.2,2013-02-07 10:35:00,2,1,1,"<-1>","2013-02-07 10:35:00","1H 0M 0S","2013-02-07 10:35:00","2013-02-07","2013-02-07 06:46:00","2013-02-07 00:09:00",3.81666666666667,10.4333333333333,1.495,-0.201,"Falling",1,TRUE
"121","gtmfmnut","Chl-a Corrected",2013-03-07,1.55,2013-03-07 10:41:00,2,1,1,"<-1>","2013-03-07 10:41:00","1H 0M 0S","2013-03-07 10:41:00","2013-03-07","2013-03-07 05:32:00","2013-03-06 22:54:00",5.15,11.7833333333333,1.404,-0.073,"Falling",1,TRUE
"122","gtmfmnut","Chl-a Corrected",2013-04-23,2.95,2013-04-23 11:32:00,2,1,1,"<-1>","2013-04-23 10:32:00","1H 0M 0S","2013-04-23 11:32:00","2013-04-23","2013-04-23 08:13:00","2013-04-23 02:04:00",3.31666666666667,9.46666666666667,1.179,-0.122,"Falling",1,TRUE
"123","gtmfmnut","Chl-a Corrected",2013-05-21,3.8,2013-05-21 11:18:00,1,1,1,"<-1>","2013-05-21 10:18:00","1H 0M 0S","2013-05-21 11:18:00","2013-05-21","2013-05-21 06:45:00","2013-05-21 00:38:00",4.55,10.6666666666667,1.05,-0.07,"Falling",1,TRUE
"124","gtmfmnut","Chl-a Corrected",2013-06-04,4.4,2013-06-04 10:20:00,2,1,1,"<-1>","2013-06-04 09:20:00","1H 0M 0S","2013-06-04 10:20:00","2013-06-04","2013-06-04 07:08:00","2013-06-04 01:04:00",3.2,9.26666666666667,1.106,0.036,"Falling",1,TRUE
"125","gtmfmnut","Chl-a Corrected",2013-07-18,5.7,2013-07-18 10:30:00,1,1,1,"<-1>","2013-07-18 09:30:00","1H 0M 0S","2013-07-18 10:30:00","2013-07-18","2013-07-18 05:42:00","2013-07-17 23:45:00",4.8,10.75,1.109,0.049,"Falling",1,TRUE
"126","gtmfmnut","Chl-a Corrected",2013-08-19,3.1,2013-08-19 11:30:00,2,1,1,"<-1>","2013-08-19 10:30:00","1H 0M 0S","2013-08-19 11:30:00","2013-08-19","2013-08-19 08:27:00","2013-08-19 02:23:00",3.05,9.11666666666667,1.481,0.018,"Falling",1,TRUE
"127","gtmfmnut","Chl-a Corrected",2013-09-16,3.15,2013-09-16 11:56:00,2,1,1,"<-1>","2013-09-16 10:56:00","1H 0M 0S","2013-09-16 11:56:00","2013-09-16","2013-09-16 07:19:00","2013-09-16 01:08:00",4.61666666666667,10.8,1.576,0.197,"Falling",1,TRUE
"128","gtmfmnut","Chl-a Corrected",2013-10-02,4.8,2013-10-02 12:30:00,2,1,1,"<-1>","2013-10-02 11:30:00","1H 0M 0S","2013-10-02 12:30:00","2013-10-02","2013-10-02 08:07:00","2013-10-02 01:52:00",4.38333333333333,10.6333333333333,1.471,0.269,"Falling",1,TRUE
"129","gtmfmnut","Chl-a Corrected",2013-11-14,2.4,2013-11-14 11:15:00,2,1,1,"<-1>","2013-11-14 11:15:00","1H 0M 0S","2013-11-14 11:15:00","2013-11-14","2013-11-14 06:41:00","2013-11-14 00:14:00",4.56666666666667,11.0166666666667,1.67,0.112,"Falling",1,TRUE
"130","gtmfmnut","Chl-a Corrected",2014-01-13,1.75,2014-01-13 12:13:00,2,1,1,"<-1>","2014-01-13 12:13:00","1H 0M 0S","2014-01-13 12:13:00","2014-01-13","2014-01-13 07:27:00","2014-01-13 00:57:00",4.76666666666667,11.2666666666667,1.373,0.009,"Falling",1,TRUE
"131","gtmfmnut","Chl-a Corrected",2014-02-26,1.65,2014-02-26 10:31:00,2,1,1,"<-1>","2014-02-26 10:31:00","1H 0M 0S","2014-02-26 10:31:00","2014-02-26","2014-02-26 06:41:00","2014-02-26 00:07:00",3.83333333333333,10.4,1.465,-0.208,"Falling",1,TRUE
"132","gtmfmnut","Chl-a Corrected",2014-03-11,2.35,2014-03-11 10:55:00,2,1,1,"<-1>","2014-03-11 09:55:00","1H 0M 0S","2014-03-11 10:55:00","2014-03-11","2014-03-11 06:35:00","2014-03-11 00:04:00",4.33333333333333,10.85,1.197,0.152,"Falling",1,TRUE
"133","gtmfmnut","Chl-a Corrected",2014-04-09,2.85,2014-04-09 10:45:00,2,1,1,"<-1>","2014-04-09 09:45:00","1H 0M 0S","2014-04-09 10:45:00","2014-04-09","2014-04-08 17:24:00","2014-04-08 23:26:00",17.35,11.3166666666667,1.04,0.164,"Rising",1,TRUE
"134","gtmfmnut","Chl-a Corrected",2014-05-12,5.2,2014-05-12 12:01:00,2,1,1,"<-1>","2014-05-12 11:01:00","1H 0M 0S","2014-05-12 12:01:00","2014-05-12","2014-05-12 08:22:00","2014-05-12 02:19:00",3.65,9.7,1.069,-0.098,"Falling",1,TRUE
"135","gtmfmnut","Chl-a Corrected",2014-06-10,4.65,2014-06-10 11:28:00,2,1,1,"<-1>","2014-06-10 10:28:00","1H 0M 0S","2014-06-10 11:28:00","2014-06-10","2014-06-10 07:47:00","2014-06-10 01:47:00",3.68333333333333,9.68333333333333,1.003,-0.105,"Falling",1,TRUE
"136","gtmfmnut","Chl-a Corrected",2014-07-09,7.15,2014-07-09 11:08:00,2,1,1,"<-1>","2014-07-09 10:08:00","1H 0M 0S","2014-07-09 11:08:00","2014-07-09","2014-07-09 07:15:00","2014-07-09 01:16:00",3.88333333333333,9.86666666666667,1.047,-0.041,"Falling",1,TRUE
"137","gtmfmnut","Chl-a Corrected",2014-08-07,6.15,2014-08-07 10:58:00,2,1,1,"<-1>","2014-08-07 09:58:00","1H 0M 0S","2014-08-07 10:58:00","2014-08-07","2014-08-07 06:50:00","2014-08-07 00:49:00",4.13333333333333,10.15,1.2,0.085,"Falling",1,TRUE
"138","gtmfmnut","Chl-a Corrected",2014-09-18,4.45,2014-09-18 11:11:00,2,1,1,"<-1>","2014-09-18 10:11:00","1H 0M 0S","2014-09-18 11:11:00","2014-09-18","2014-09-18 05:45:00","2014-09-17 23:41:00",5.43333333333333,11.5,1.381,0.474,"Falling",1,TRUE
"139","gtmfmnut","Chl-a Corrected",2014-10-20,4.25,2014-10-20 12:20:00,2,1,1,"<-1>","2014-10-20 11:20:00","1H 0M 0S","2014-10-20 12:20:00","2014-10-20","2014-10-20 07:39:00","2014-10-20 01:21:00",4.68333333333333,10.9833333333333,1.464,0.317,"Falling",1,TRUE
"140","gtmfmnut","Chl-a Corrected",2014-11-04,3.5,2014-11-04 11:05:00,2,1,1,"<-1>","2014-11-04 11:05:00","1H 0M 0S","2014-11-04 11:05:00","2014-11-04","2014-11-04 06:53:00","2014-11-04 00:29:00",4.2,10.6,1.754,0.047,"Falling",1,TRUE
"141","gtmfmnut","Chl-a Corrected",2014-12-03,2.9,2014-12-03 11:11:00,2,1,1,"<-1>","2014-12-03 11:11:00","1H 0M 0S","2014-12-03 11:11:00","2014-12-03","2014-12-03 06:38:00","2014-12-03 00:07:00",4.55,11.0666666666667,1.646,-0.029,"Falling",1,TRUE
"142","gtmfmnut","Chl-a Corrected",2015-01-20,1.75,2015-01-20 12:39:00,2,1,1,"<-1>","2015-01-20 12:39:00","1H 0M 0S","2015-01-20 12:39:00","2015-01-20","2015-01-20 09:06:00","2015-01-20 02:36:00",3.55,10.05,1.562,-0.346,"Falling",1,TRUE
"143","gtmfmnut","Chl-a Corrected",2015-02-17,1.7,2015-02-17 11:45:00,2,1,1,"<-1>","2015-02-17 11:45:00","1H 0M 0S","2015-02-17 11:45:00","2015-02-17","2015-02-17 07:53:00","2015-02-17 01:24:00",3.86666666666667,10.35,1.504,-0.307,"Falling",1,TRUE
"144","gtmfmnut","Chl-a Corrected",2015-03-17,2.7,2015-03-17 09:10:00,1,1,2,"<-1>","2015-03-17 08:10:00","1H 0M 0S","2015-03-17 09:10:00","2015-03-17","2015-03-17 07:37:00","2015-03-17 01:08:00",1.55,8.03333333333333,1.408,-0.19,"Falling",1,TRUE
"145","gtmfmnut","Chl-a Corrected",2015-04-15,3.5,2015-04-15 12:50:00,2,1,1,"<-1>","2015-04-15 11:50:00","1H 0M 0S","2015-04-15 12:50:00","2015-04-15","2015-04-15 07:14:00","2015-04-15 00:50:00",5.6,12,1.349,-0.166,"Falling",1,TRUE
"146","gtmfmnut","Chl-a Corrected",2015-05-14,4.6,2015-05-14 11:22:00,2,1,1,"<-1>","2015-05-14 10:22:00","1H 0M 0S","2015-05-14 11:22:00","2015-05-14","2015-05-14 06:51:00","2015-05-14 00:35:00",4.51666666666667,10.7833333333333,1.253,-0.151,"Falling",1,TRUE
"147","gtmfmnut","Chl-a Corrected",2015-06-30,11.5,2015-06-30 13:00:00,2,1,1,"<-1>","2015-06-30 12:00:00","1H 0M 0S","2015-06-30 13:00:00","2015-06-30","2015-06-30 08:48:00","2015-06-30 02:52:00",4.2,10.1333333333333,1.01,-0.107,"Falling",1,TRUE
"148","gtmfmnut","Chl-a Corrected",2015-07-14,9.6,2015-07-14 12:30:00,2,1,1,"<-1>","2015-07-14 11:30:00","1H 0M 0S","2015-07-14 12:30:00","2015-07-14","2015-07-14 08:52:00","2015-07-14 02:54:00",3.63333333333333,9.6,1.217,-0.019,"Falling",1,TRUE
"149","gtmfmnut","Chl-a Corrected",2015-08-11,8.15,2015-08-11 11:55:00,2,1,1,"<-1>","2015-08-11 10:55:00","1H 0M 0S","2015-08-11 11:55:00","2015-08-11","2015-08-11 07:44:00","2015-08-11 01:43:00",4.18333333333333,10.2,1.327,0.193,"Falling",1,TRUE
"150","gtmfmnut","Chl-a Corrected",2015-09-08,3.65,2015-09-08 10:45:00,2,1,1,"<-1>","2015-09-08 09:45:00","1H 0M 0S","2015-09-08 10:45:00","2015-09-08","2015-09-08 06:31:00","2015-09-08 00:24:00",4.23333333333333,10.35,1.444,0.372,"Falling",1,TRUE
"151","gtmfmnut","Chl-a Corrected",2015-10-08,2.3,2015-10-08 11:15:00,2,1,1,"<-1>","2015-10-08 10:15:00","1H 0M 0S","2015-10-08 11:15:00","2015-10-08","2015-10-08 06:58:00",NA,4.28333333333333,NA,1.49,NA,NA,1,TRUE
"152","gtmfmnut","Chl-a Corrected",2015-12-08,2.55,2015-12-08 11:30:00,2,1,1,"<-1>","2015-12-08 11:30:00","1H 0M 0S","2015-12-08 11:30:00","2015-12-08","2015-12-08 07:05:00","2015-12-08 00:35:00",4.41666666666667,10.9166666666667,1.39,0.076,"Falling",1,TRUE
"153","gtmfmnut","Chl-a Corrected",2016-01-20,1.09,2016-01-20 11:52:00,2,1,1,"<-1>","2016-01-20 11:52:00","1H 0M 0S","2016-01-20 11:52:00","2016-01-20","2016-01-20 06:20:00","2016-01-19 23:43:00",5.53333333333333,12.15,1.493,-0.118,"Falling",1,TRUE
"154","gtmfmnut","Chl-a Corrected",2016-02-17,0.93,2016-02-17 10:45:00,2,1,1,"<-1>","2016-02-17 10:45:00","1H 0M 0S","2016-02-17 10:45:00","2016-02-17","2016-02-17 05:03:00","2016-02-16 22:27:00",5.7,12.3,1.419,-0.025,"Falling",1,TRUE
"155","gtmfmnut","Chl-a Corrected",2016-03-08,1.1,2016-03-08 13:28:00,2,1,1,"<-1>","2016-03-08 13:28:00","1H 0M 0S","2016-03-08 13:28:00","2016-03-08","2016-03-08 08:45:00","2016-03-08 02:23:00",4.71666666666667,11.0833333333333,1.49,-0.306,"Falling",1,TRUE
"156","gtmfmnut","Chl-a Corrected",2016-04-04,4.05,2016-04-04 11:40:00,2,1,1,"<-1>","2016-04-04 10:40:00","1H 0M 0S","2016-04-04 11:40:00","2016-04-04","2016-04-04 07:37:00","2016-04-04 01:12:00",4.05,10.4666666666667,1.32,-0.16,"Falling",1,TRUE
"157","gtmfmnut","Chl-a Corrected",2016-05-03,5.15,2016-05-03 12:16:00,2,1,1,"<-1>","2016-05-03 11:16:00","1H 0M 0S","2016-05-03 12:16:00","2016-05-03","2016-05-03 07:08:00","2016-05-03 00:49:00",5.13333333333333,11.45,1.245,-0.172,"Falling",1,TRUE
"158","gtmfmnut","Chl-a Corrected",2016-06-15,4.25,2016-06-15 11:50:00,2,1,1,"<-1>","2016-06-15 10:50:00","1H 0M 0S","2016-06-15 11:50:00","2016-06-15","2016-06-15 06:29:00","2016-06-15 00:27:00",5.35,11.3833333333333,1.005,0.104,"Falling",1,TRUE
"159","gtmfmnut","Chl-a Corrected",2016-07-14,6.3,2016-07-14 11:24:00,2,1,1,"<-1>","2016-07-14 10:24:00","1H 0M 0S","2016-07-14 11:24:00","2016-07-14","2016-07-14 05:43:00","2016-07-13 23:47:00",5.68333333333333,11.6166666666667,1.035,0.207,"Falling",1,TRUE
"160","gtmfmnut","Chl-a Corrected",2016-08-15,5.2,2016-08-15 11:35:00,2,1,1,"<-1>","2016-08-15 10:35:00","1H 0M 0S","2016-08-15 11:35:00","2016-08-15","2016-08-15 07:44:00","2016-08-15 01:45:00",3.85,9.83333333333333,1.182,0.18,"Falling",1,TRUE
"161","gtmfmnut","Chl-a Corrected",2016-09-27,3.35,2016-09-27 11:20:00,2,1,1,"<-1>","2016-09-27 10:20:00","1H 0M 0S","2016-09-27 11:20:00","2016-09-27","2016-09-27 07:32:00","2016-09-27 01:20:00",3.8,10,1.575,0.317,"Falling",1,TRUE
"162","gtmfmnut","Chl-a Corrected",2016-10-25,2.05,2016-10-25 11:02:00,2,1,1,"<-1>","2016-10-25 10:02:00","1H 0M 0S","2016-10-25 11:02:00","2016-10-25","2016-10-25 06:17:00","2016-10-24 23:59:00",4.75,11.05,1.528,0.321,"Falling",1,TRUE
"163","gtmfmnut","Chl-a Corrected",2016-11-14,2.4,2016-11-14 12:41:00,2,1,1,"<-1>","2016-11-14 12:41:00","1H 0M 0S","2016-11-14 12:41:00","2016-11-14","2016-11-14 08:48:00","2016-11-14 02:22:00",3.88333333333333,10.3166666666667,1.863,-0.151,"Falling",1,TRUE
"164","gtmfmnut","Chl-a Corrected",2016-12-12,2.05,2016-12-12 11:18:00,2,1,1,"<-1>","2016-12-12 11:18:00","1H 0M 0S","2016-12-12 11:18:00","2016-12-12","2016-12-12 07:37:00","2016-12-12 01:08:00",3.68333333333333,10.1666666666667,1.702,-0.227,"Falling",1,TRUE
"165","gtmfmnut","Chl-a Corrected",2017-01-10,1.5,2017-01-10 11:28:00,2,1,1,"<-1>","2017-01-10 11:28:00","1H 0M 0S","2017-01-10 11:28:00","2017-01-10","2017-01-10 07:24:00","2017-01-10 00:52:00",4.06666666666667,10.6,1.605,-0.247,"Falling",1,TRUE
"166","gtmfmnut","Chl-a Corrected",2017-02-08,1.85,2017-02-08 11:07:00,2,1,1,"<-1>","2017-02-08 11:07:00","1H 0M 0S","2017-02-08 11:07:00","2017-02-08","2017-02-08 07:10:00","2017-02-08 00:38:00",3.95,10.4833333333333,1.535,-0.188,"Falling",1,TRUE
"167","gtmfmnut","Chl-a Corrected",2017-03-08,2.3,2017-03-08 09:51:00,2,1,1,"<-1>","2017-03-08 09:51:00","1H 0M 0S","2017-03-08 09:51:00","2017-03-08","2017-03-08 06:00:00","2017-03-07 23:25:00",3.85,10.4333333333333,1.44,-0.056,"Falling",1,TRUE
"168","gtmfmnut","Chl-a Corrected",2017-04-25,3,2017-04-25 12:52:00,2,1,1,"<-1>","2017-04-25 11:52:00","1H 0M 0S","2017-04-25 12:52:00","2017-04-25","2017-04-25 09:20:00","2017-04-25 03:09:00",3.53333333333333,9.71666666666667,1.308,-0.267,"Falling",1,TRUE
"169","gtmfmnut","Chl-a Corrected",2017-05-09,4.15,2017-05-09 12:28:00,2,1,1,"<-1>","2017-05-09 11:28:00","1H 0M 0S","2017-05-09 12:28:00","2017-05-09","2017-05-09 09:20:00","2017-05-09 03:20:00",3.13333333333333,9.13333333333333,1.176,-0.052,"Falling",1,TRUE
"170","gtmfmnut","Chl-a Corrected",2017-06-20,4.55,2017-06-20 09:55:00,2,1,1,"<-1>","2017-06-20 08:55:00","1H 0M 0S","2017-06-20 09:55:00","2017-06-20","2017-06-20 06:36:00","2017-06-20 00:29:00",3.31666666666667,9.43333333333333,1.106,-0.115,"Falling",1,TRUE
"171","gtmfmnut","Chl-a Corrected",2017-07-19,2.25,2017-07-19 09:24:00,2,1,1,"<-1>","2017-07-19 08:24:00","1H 0M 0S","2017-07-19 09:24:00","2017-07-19","2017-07-19 06:13:00","2017-07-19 00:09:00",3.18333333333333,9.25,1.179,0.011,"Falling",1,TRUE
"172","gtmfmnut","Chl-a Corrected",2017-08-02,4.35,2017-08-02 09:09:00,2,1,1,"<-1>","2017-08-02 08:09:00","1H 0M 0S","2017-08-02 09:09:00","2017-08-02","2017-08-02 06:06:00","2017-08-02 00:10:00",3.05,8.98333333333333,1.134,0.299,"Falling",1,TRUE
"173","gtmfmnut","Chl-a Corrected",2017-09-18,2.45,2017-09-18 12:38:00,2,1,1,"<-1>","2017-09-18 11:38:00","1H 0M 0S","2017-09-18 12:38:00","2017-09-18","2017-09-18 08:38:00","2017-09-18 02:29:00",4,10.15,1.645,0.175,"Falling",1,TRUE
